tipo,pregunta,materia,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,opcion_f,correctas,respuesta_correcta,respuesta_modelo,criterios
abierta,Explique en qué consisten las nulidades del matrimonio civil?,Derecho,,,,,,,,"Tiene derecho a oponerse a la celebración de un matrimonio, la persona casada ya con una de las partes contrayentes. 1º) La consanguinidad entre ascendientes y descendientes sin limitación; 2º) La consanguinidad entre hermanos o medio hermanos; 3º) El vínculo derivado de la adopción plena, en los mismos casos de los incisos 1º), 2º) y 4º). El derivado de la adopción simple, entre adoptante y adoptado, adoptante y descendiente o cónyuge del adoptado, adoptado y cónyuge del adoptante, hijos adoptivos de una misma persona, entre sí, y adoptado e hijo del adoptante. Los impedimentos derivados de la adopción simple subsistirán mientras ésta no sea anulada o revocada. 4º) La afinidad en línea recta en todos los grados; 5º) Tener la mujer menos de dieciséis años y el hombre menos de dieciocho años; 6º) El matrimonio anterior, mientras subsista; 7º) Haber sido autor, cómplice o instigador del homicidio doloso de uno de los cónyuges; 8º) La privación permanente o transitoria de la razón, por cualquier causa que fuere; 9º) La sordomudez cuando el contrayente afectado no sabe manifestar su voluntad en forma inequívoca por escrito o de otra manera Por razones metodológicas, Borda los agrupa en los que atañen a las condiciones naturales para contraer matrimonio y los que se originan en consideraciones de orden moral y social. Art. 173.- El padre, y en su defecto la madre, y a falta de ambos los abuelos y abuelas, pueden oponerse al matrimonio de sus hijos y descendientes, aunque éstos tengan veinticinco años cumplidos. Art. 174.- En defecto de ascendientes, los hermanos, tíos o primos hermanos, no pueden oponerse sino en los dos casos siguientes: Primero: Cuando no se haya obtenido el consentimiento del consejo de familia preceptuado en el artículo 160. Segundo: Cuando la oposición se funde en el estado de demencia del futuro esposo: esta oposición podrá desestimarla el tribunal sin forma de juicio; no se recibirá nunca sino contrayendo el opositor la obligación de provocar la interdicción y de obtener sentencia en el plazo fijado por el Tribunal. Art. 175.- En los casos previstos en el artículo precedente, el tutor o curador no podrá en tanto que dure la tutela o curatela hacer oposición mientras no sea autorizado por un consejo de familia que podrá convocar. Art. 176.- Todo acto de oposición deberá enunciar la cualidad en virtud de la cual tiene el opositor el derecho de formularla; expresará la elección de domicilio, el lugar en que debe celebrarse el matrimonio y, a menos que sea hecha a instancia de un ascendiente, debe contener los motivos de la oposición: todo esto bajo pena de nulidad y de la suspensión del oficial ministerial que hubiere firmado el acto de oposición. Art. 177.- El tribunal de primera instancia pronunciará en los diez días su fallo sobre la demanda. Art. 178.- Si hubiere apelación, se decidirá en los diez días del emplazamiento. Art. 179.- Si se desestima la oposición, los opositores, excepto los ascendientes, podrán ser condenados a indemnización de daños y perjuicios.",,
abierta,¿Cuál es el concepto de régimen matrimonial?,Derecho,,,,,,,,"La nulidad matrimonial civil implica la invalidación del matrimonio por la existencia de un vicio o defecto esencial en su celebración. El matrimonio puede ser declarado nulo cuando se ha celebrado sin el consentimiento libre de ambos esposos, ente personas menores de edad no emancipadas, personas que están casadas. La nulidad del matrimonio puede ser solicitada por cualquiera de los cónyuges o aquel de ellos cuyo consentimiento no haya si do libre y cuando haya habido error por aquel de ellos que haya padecido el error. -El acto debe se anulable, es decir estar viciado de nulidad relativa. -El autor de la confirmación debe tener conocimiento preciso del vicio que afecta el acto y la intención de subsanarlo (la prueba de ese conocimiento y esa intención esta sometidos a reglas precisas). -La confirmación debe producirse momento tal exenta de vicios de manera especial del vicio que se pretende borrar. -Conforme a las disposiciones del artículo 1338 del Código Civil, la confirmación puede ser expresa o tacita. El párrafo primero de dicho artículo exige que el documento que acredite la confirmación contenga tres menciones -Primero la sustancia de la obligación, es decir las cláusulas principales del contrato confirmado. -La mención del motivo de la acción de rescisión, o sea la naturaleza del vicio. -La intención de subsanar el vicio. Art. 180.- El matrimonio realizado sin el consentimiento libre de ambos esposos o de uno de ellos, no puede ser impugnado más que por los contrayentes o por aquel de ellos cuyo consentimiento no haya sido libre. Cuando haya habido error en la persona, el matrimonio podrá únicamente ser impugnado por el cónyuge que haya padecido el error. Art. 181.- En el caso del artículo precedente, no es admisible la demanda de nulidad, si los esposos hubieren hecho vida común continuada durante los seis meses posteriores al momento en que el cónyuge hubiere recobrado su plena libertad de acción o en que hubiere reconocido el error. Art. 182.- El matrimonio contraído sin el consentimiento de los padres, de los ascendientes, o del consejo de familia, en los casos en que es necesario éste, no puede ser impugnado sino por las personas cuyo consentimiento era indispensable, o por aquel de los cónyuges que tuviere necesidad del consentimiento. Art. 183.- No puede intentarse la acción de nulidad ni por los cónyuges ni por aquellos cuyo consentimiento era preciso, siempre que hubiesen previamente y de una manera expresa o tácita, aprobado el matrimonio, o cuando hubieren dejado transcurrir un año sin hacer reclamación alguna, a pesar de tener conocimiento del matrimonio. Tampoco puede ser intentado por el cónyuge, cuando haya dejado transcurrir un año después de cumplir la mayor edad en que ya no es necesario el consentimiento. Art. 184.- Todo matrimonio contraído en contravención a las prescripciones contenidas en los artículos 144, 147, 161, 162 y 163, puede ser impugnado por los mismos esposos, o por todos aquellos que en ello tengan interés, y por el Ministerio Público. Art. 185.- Sin embargo, el matrimonio contraído por esposos que no tuvieren ambos o el uno de ellos la edad exigida, no podrá ser impugnado. Primero: Cuando hayan pasado seis meses después de haber cumplido la edad. Segundo: Cuando la mujer que no tuviese la edad haya concebido antes de terminar los seis meses. Art. 186.- Los padres, ascendientes y familia que hayan consentido el matrimonio contraído en las condiciones a que el artículo anterior se refiere, no podrán pedir la nulidad. Art. 187.- En todos los casos en que con arreglo al artículo 184 se pueda intentar la acción de nulidad por todos los que en ello tengan interés, no puede, sin embargo, serlo por los parientes colaterales o por los hijos nacidos de otro matrimonio contraído por el cónyuge superviviente, a no ser en el caso de tener un interés de actualidad. Art. 188.- El esposo en cuyo perjuicio se haya contraído un segundo matrimonio, puede pedir la nulidad aun en vida del cónyuge unido a él. Art. 189.- Si los nuevos esposos oponen la nulidad del primer matrimonio, la validez o nulidad de éste debe resolverse previamente. Art. 190.- El Fiscal, en todos los casos a los cuales pueda aplicarse el artículo 184, y con las modificaciones indicadas en el 185, puede y debe pedir la nulidad del matrimonio, en vida de los dos cónyuges, y solicitar la separación. Art. 191.- Todo matrimonio que no se haya celebrado ante el oficial público competente, puede ser impugnado por los mismos esposos, por los padres, por los ascendientes y por todos los que tengan un interés de actualidad, como también por el ministerio público. Art. 192.- Si al matrimonio no han precedido los dos edictos legales, o si no se han obtenido las dispensas prescritas por la ley, o si los intervalos prevenidos entre los edictos y la celebración no han sido observados, el Fiscal hará que se imponga al oficial público una multa que no exceda de sesenta pesos; y contra los contrayentes, o aquellos bajo cuyo poder o jurisdicción han obrado, una multa proporcional a su fortuna. Art. 193.- Las penas establecidas en el artículo precedente se impondrán a las personas en el mismo indicadas, por toda infracción de las reglas prescritas en el artículo 165, aunque aquellas infracciones no se hayan considerado bastantes para declarar la nulidad del matrimonio. Art. 194.- Nadie puede reclamar el título de esposo ni disfrutar de los efectos civiles del matrimonio, si no presenta una acta de celebración inscrita en el registro civil excepto en los casos prescritos en el artículo 46, en el título de las Actas del Estado Civil. Art. 195.- La posesión de estado no dispensará a los pretendidos esposos que respectivamente la invoquen, de la obligación de presentar el acta de celebración del matrimonio ante el Oficial del Estado Civil. Art. 196.- Cuando haya posesión de estado y se haya presentado el acta de celebración de matrimonio ante el oficial del estado civil, no podrán los esposos presentar demanda de nulidad de aquel acto. Art. 197.- Si a pesar de esto, en el caso de los artículos 194 y 195, existen hijos nacidos de dos personas que hayan vivido públicamente como esposos y que hayan muerto, la legitimidad de los hijos no puede ser puesta en duda, con el solo pretexto de defecto de presentación del acta de celebración, siempre cuando esta legitimidad se pruebe por una posesión de estado que no sea contradicha por el acta de nacimiento. Art. 198.- Cuando la prueba de una celebración legal de matrimonio se adquiera por el resultado de un procedimiento criminal, la inscripción de la sentencia en los registros del estado civil asegura al matrimonio, a contar desde el día de su celebración, todos los efectos civiles, lo mismo con relación a los esposos que a los hijos nacidos de este matrimonio. Art. 199.- Si los esposos o uno de ellos han muerto sin descubrir el fraude, pueden intentar la acción criminal, el Fiscal y todas las personas que tengan interés en declarar válido el matrimonio. Art. 200.- Si el Oficial Público ha muerto antes del descubrimiento del fraude, la acción civil se intentará contra sus herederos por el Fiscal, en presencia de las partes interesadas y en vista de su denuncia. Art. 201.- El matrimonio declarado nulo, produce sin embargo, efectos civiles lo mismo respecto a los cónyuges que a los hijos, cuando se ha contraído de buena fe. Art. 202.- Si únicamente uno de los esposos hubiere procedido de buena fe, el matrimonio produce, sólo en su favor y en el de los hijos, efectos civiles.",,
abierta,¿Qué diferencias se pueden establecer entre el matrimonio el Régimen matrimonial?,Derecho,,,,,,,,"El régimen matrimonial, régimen económico matrimonial o régimen patrimonial del matrimonio es el estatuto jurídico que regula la relación económica en un matrimonio de los cónyuges entre sí y de éstos respecto de terceros. Es el conjunto de normas que determinan el status jurídico de los bienes de los esposos durante el matrimonio y al tiempo de su disolución, y que rigen las relaciones pecuniarias de los cónyuges entre sí o con los terceros con quienes contratan.",,
abierta,¿Cuáles son las diferentes clases de regímenes matrimoniales que se Establecen en nuestra legislación?,Derecho,,,,,,,,"El matrimonio es una institución fija, igual para todo el que se adhiere a ella, mientras que el régimen matrimonial puede ser variado.",,
abierta,¿Qué es el régimen de la comunidad legal de bienes?,Derecho,,,,,,,,"Art. 1399.- La comunidad sea legal o convencional, empieza desde el día en que el matrimonio se ha contraído ante el Oficial del Estado Civil: no puede estipularse que comience en otra época. Regímenes matrimoniales de comunidad. El régimen de la comunidad de bienes muebles y gananciales. El régimen de la comunidad reducidos a los gananciales. El régimen de la comunidad universal. Regímenes matrimoniales de separación de bienes. El régimen sin comunidad. Régimen de separación Stricto sensu. Régimen dotal.",,
abierta,¿Qué se entiende por comunidad legal de bienes a titulo universal?,Derecho,,,,,,,,"Art. 1400.- La comunidad que se establece por la simple declaración de casarse bajo el régimen de la comunidad, o a falta de contrato. Es cuando los futuros esposos no se acogen a ningún régimen matrimonial, sino que simplemente contraen nupcias y lego se dedican a disfrutar su luna, la ley les atribuye un régimen matrimonial determinado que entre nosotros se denomina Régimen de la comunidad de Bienes Muebles Gananciales.",,
abierta,¿Qué es el Régimen dotal?,Derecho,,,,,,,,"Se trata de un régimen de la comunidad convencional, en el que todos los bienes muebles o inmuebles presentes (los que los esposos al momento de casarse) y futuros (que son lo que obtendrán en el curso del matrimonio) de los esposos, o sus bienes presentes solamente, o solo los futuros, forman parte de la masa común y el que todas las deudas son comunes. Art. 1526.- Los esposos pueden establecer en su contrato de matrimonio, una comunidad universal de sus bienes, lo mismo muebles que inmuebles, presentes y futuros, o solamente de sus bienes presentes, o solamente de sus bienes futuros. Disposiciones comunes a las ocho secciones anteriores.",,
abierta,¿Qué se entiende por régimen de comunidad reducida a los gananciales?,Derecho,,,,,,,,"Art. 1540.- La dote, bajo este régimen como bajo el del capítulo 2o., es el haber que aporta la mujer al marido para soportar las Cargas del matrimonio. Art. 1541.- Todo lo que constituye la mujer por sí o que se le da en el contrato de matrimonio, es dotal, si no se estipula sobre ella nada en contrario.",,
abierta,¿Cuáles son las formalidades requeridas para contraer matrimonio bajo el regimen convencional?,Derecho,,,,,,,,"Art. 1498.- Cuando estipulen los esposos que no habrá entre ellos sino una comunidad de gananciales, se reputa que excluyen de ella las deudas respectivas actuales y futuras, y su mobiliario respectivo, presente y futuro. En este caso, y después que cada uno de los esposos ha tomado lo que aportó debidamente justificado, se limita la partición a los gananciales hechos por los esposos, juntos o separados, durante el matrimonio, y procedentes tanto de la industria común, como de las economías hechas con los frutos y rentas de los bienes de los dos esposos. Art. 1499.- Si el mobiliario existente en el momento del matrimonio o heredado luego, no se ha hecho constar por inventario o relación en buena forma, entrará en los gananciales.",,
abierta,Cuáles son las formalidades requeridas para contraer matrimonio bajo el régimen de la comunidad?,Derecho,,,,,,,,"Art. 1387.- La ley no regula la sociedad conyugal, en cuanto A los bienes, sino a falta de convenciones especiales, que pueden hacer los esposos como juzguen convenientes, siempre que no sean contrarias a las buenas costumbres; y además, bajo las modificaciones siguientes.",,
abierta,¿Cómo se forma el activo que entra a formar parte de la comunidad legal?,Derecho,,,,,,,,"Art. 1399.- La comunidad sea legal o convencional, empieza Desde el día en que el matrimonio se ha contraído ante el Oficial del Estado Civil: no puede estipularse que comience en otra época.",,
abierta,¿Cómo se constituye el pasivo de la comunidad legal de bienes?,Derecho,,,,,,,,"Art. 1401.- La comunidad se forma activamente: 1o. De todo el mobiliario que los esposos poseían en el día de la celebración del matrimonio, y también de todo el que les correspondió durante el matrimonio a título de sucesión, o aun de donación, si el donante no ha expresado lo contrario; 2o. De todos los frutos, rentas, intereses y atrasos de cualquier naturaleza que sean, vencidos o percibidos durante el matrimonio, y provenientes de los bienes que pertenecían a los esposos desde su celebración, o que les han correspondido durante el matrimonio por cualquier título que sea; 3o. De todos los inmuebles que adquieran durante el mismo.",,
